,q_num,user,rank,feature_rank,activity
4,730.0,543539.0,3060.0,"[3, 2, 1]",answer
5,730.0,1117029.0,4052.0,"[3, 2, 1]",edit
0,731.0,1207867.0,1620.0,"[3, 2, 1]",edit
1,731.0,180090.0,2868.0,"[3, 2, 1]",answer
2,731.0,1479668.0,46350.0,"[1, 3, 2]",answer
0,732.0,834362.0,2772.0,"[1, 3, 2]",edit
1,732.0,572670.0,2800.0,"[1, 3, 2]",edit
0,733.0,241590.0,2263.0,"[3, 2, 1]",answer
0,734.0,522444.0,1.0,"[1, 3, 2]",comment
1,734.0,1039518.0,1035.0,"[3, 2, 1]",comment
2,734.0,928711.0,1575.0,"[1, 3, 2]",answer
3,734.0,203657.0,1635.0,"[1, 3, 2]",comment
4,734.0,984823.0,2754.0,"[1, 3, 2]",comment
5,734.0,1108032.0,2766.0,"[3, 2, 1]",edit
6,734.0,312172.0,3358.0,"[1, 3, 2]",edit
7,734.0,1268895.0,3818.0,"[1, 2, 3]",edit
0,735.0,752320.0,3416.0,"[3, 2, 1]",answer
0,736.0,839527.0,2976.0,"[3, 2, 1]",answer
1,736.0,464988.0,3003.0,"[1, 3, 2]",answer
0,737.0,256196.0,1978.0,"[1, 3, 2]",answer
1,737.0,217862.0,2900.0,"[3, 2, 1]",answer
2,737.0,66207.0,3067.0,"[3, 2, 1]",answer
3,737.0,1139398.0,3510.0,"[3, 2, 1]",edit
0,738.0,947357.0,3505.0,"[3, 2, 1]",answer
1,738.0,493939.0,5239.0,"[3, 2, 1]",edit
2,738.0,492405.0,6817.0,"[1, 3, 2]",comment
0,739.0,728975.0,3733.0,"[3, 2, 1]",answer
0,740.0,418556.0,0.0,"[1, 2, 3]",edit
1,740.0,230513.0,974.0,"[1, 3, 2]",answer
0,741.0,1243286.0,247.0,"[3, 2, 1]",comment
1,741.0,776244.0,2228.0,"[3, 1, 2]",edit
2,741.0,651701.0,2572.0,"[3, 2, 1]",answer
3,741.0,953140.0,2999.0,"[3, 2, 1]",answer
4,741.0,683735.0,3952.0,"[3, 2, 1]",comment
5,741.0,125320.0,4529.0,"[3, 2, 1]",comment
6,741.0,345717.0,5174.0,"[1, 3, 2]",edit
7,741.0,968589.0,5455.0,"[1, 3, 2]",comment
8,741.0,681040.0,7625.0,"[1, 3, 2]",comment
0,742.0,503900.0,673.0,"[3, 2, 1]",comment
1,742.0,1043352.0,1970.0,"[1, 3, 2]",comment
2,742.0,1520126.0,53349.0,"[1, 3, 2]",answer
0,743.0,1090208.0,587.0,"[3, 2, 1]",answer
1,743.0,21234.0,2545.0,"[1, 3, 2]",edit
0,744.0,870122.0,2672.0,"[3, 2, 1]",answer
0,745.0,928711.0,1783.0,"[1, 3, 2]",comment
1,745.0,1147964.0,1972.0,"[3, 2, 1]",edit
2,745.0,940723.0,2345.0,"[3, 2, 1]",answer
3,745.0,980521.0,3868.0,"[3, 2, 1]",comment
4,745.0,995822.0,4842.0,"[1, 3, 2]",comment
5,745.0,981284.0,5277.0,"[3, 2, 1]",answer
0,746.0,920371.0,4546.0,"[3, 2, 1]",edit
0,747.0,22656.0,1154.0,"[1, 3, 2]",answer
1,747.0,129570.0,2549.0,"[1, 3, 2]",comment
2,747.0,1054011.0,2552.0,"[3, 2, 1]",edit
3,747.0,305644.0,3435.0,"[3, 2, 1]",answer
4,747.0,1286621.0,3845.0,"[3, 2, 1]",answer
5,747.0,635608.0,4021.0,"[3, 1, 2]",edit
6,747.0,492694.0,5963.0,"[1, 3, 2]",answer
7,747.0,1657131.0,52620.0,"[1, 3, 2]",answer
0,748.0,571407.0,2.0,"[1, 3, 2]",comment
1,748.0,1054036.0,1647.0,"[3, 2, 1]",comment
2,748.0,1094597.0,1648.0,"[1, 3, 2]",answer
3,748.0,1049678.0,4530.0,"[3, 2, 1]",answer
0,749.0,1000480.0,807.0,"[3, 2, 1]",edit
1,749.0,1121249.0,1713.0,"[3, 2, 1]",answer
2,749.0,1642148.0,51590.0,"[2, 3, 1]",favorite
0,750.0,831061.0,1412.0,"[2, 3, 1]",edit
1,750.0,1025201.0,4355.0,"[1, 3, 2]",answer
2,750.0,1391249.0,8426.0,"[1, 3, 2]",favorite
3,750.0,346741.0,9012.0,"[1, 3, 2]",answer
4,750.0,1452289.0,47441.0,"[1, 3, 2]",edit
0,751.0,571407.0,1.0,"[1, 3, 2]",answer
0,752.0,1206829.0,50.0,"[3, 2, 1]",comment
1,752.0,729881.0,2632.0,"[3, 1, 2]",comment
2,752.0,980439.0,3488.0,"[1, 3, 2]",answer
0,753.0,1257949.0,55.0,"[3, 2, 1]",comment
1,753.0,286419.0,1757.0,"[3, 2, 1]",comment
2,753.0,1173422.0,2159.0,"[3, 2, 1]",answer
3,753.0,776244.0,2560.0,"[3, 1, 2]",comment
4,753.0,501483.0,6793.0,"[1, 3, 2]",answer
0,754.0,115145.0,1987.0,"[1, 3, 2]",answer
0,755.0,418556.0,0.0,"[1, 2, 3]",edit
1,755.0,1108500.0,2909.0,"[3, 2, 1]",edit
2,755.0,602928.0,4040.0,"[3, 2, 1]",comment
3,755.0,263525.0,4761.0,"[3, 2, 1]",comment
4,755.0,898478.0,5660.0,"[3, 2, 1]",comment
5,755.0,1359923.0,6531.0,"[3, 2, 1]",comment
6,755.0,1462604.0,7938.0,"[1, 3, 2]",comment
7,755.0,246263.0,9359.0,"[1, 3, 2]",comment
0,756.0,1251254.0,820.0,"[3, 2, 1]",answer
1,756.0,1392295.0,1714.0,"[3, 2, 1]",answer
2,756.0,385138.0,6453.0,"[1, 3, 2]",comment
0,757.0,912328.0,7318.0,"[1, 3, 2]",answer
0,758.0,57695.0,2.0,"[1, 3, 2]",answer
1,758.0,236122.0,30.0,"[3, 2, 1]",answer
2,758.0,247090.0,865.0,"[3, 2, 1]",answer
3,758.0,1264058.0,897.0,"[3, 2, 1]",comment
4,758.0,535871.0,1216.0,"[1, 3, 2]",comment
5,758.0,312172.0,1240.0,"[1, 3, 2]",edit
6,758.0,422353.0,1539.0,"[3, 2, 1]",comment
7,758.0,739090.0,3216.0,"[1, 3, 2]",comment
0,759.0,338004.0,5123.0,"[1, 3, 2]",answer
1,759.0,1151902.0,7406.0,"[1, 3, 2]",answer
2,759.0,182837.0,8932.0,"[1, 3, 2]",comment
0,760.0,53897.0,2651.0,"[1, 3, 2]",comment
1,760.0,289246.0,5668.0,"[3, 2, 1]",edit
2,760.0,1250357.0,6214.0,"[1, 3, 2]",answer
3,760.0,2881090.0,36173.0,"[1, 3, 2]",answer
0,761.0,939023.0,2645.0,"[3, 2, 1]",answer
1,761.0,1131384.0,3637.0,"[3, 2, 1]",edit
0,762.0,57695.0,3.0,"[1, 3, 2]",edit
1,762.0,935892.0,344.0,"[3, 2, 1]",favorite
2,762.0,589259.0,1313.0,"[3, 2, 1]",comment
0,763.0,571407.0,1.0,"[1, 3, 2]",comment
1,763.0,798409.0,881.0,"[3, 2, 1]",edit
2,763.0,416206.0,3541.0,"[1, 3, 2]",answer
0,764.0,547453.0,601.0,"[2, 3, 1]",favorite
1,764.0,550309.0,1769.0,"[3, 2, 1]",answer
2,764.0,697630.0,2439.0,"[3, 2, 1]",answer
3,764.0,1407656.0,2624.0,"[3, 2, 1]",answer
4,764.0,1399920.0,3226.0,"[3, 2, 1]",edit
5,764.0,59087.0,8153.0,"[1, 3, 2]",edit
0,765.0,57695.0,2.0,"[1, 3, 2]",answer
1,765.0,928711.0,1196.0,"[1, 3, 2]",comment
2,765.0,1103872.0,1198.0,"[1, 3, 2]",answer
3,765.0,985012.0,2419.0,"[3, 2, 1]",comment
4,765.0,129570.0,2485.0,"[1, 3, 2]",comment
5,765.0,50476.0,4524.0,"[3, 2, 1]",comment
0,766.0,760563.0,509.0,"[3, 2, 1]",comment
1,766.0,253594.0,6770.0,"[1, 3, 2]",comment
0,767.0,1448270.0,1388.0,"[2, 3, 1]",edit
1,767.0,1293744.0,3612.0,"[3, 2, 1]",answer
2,767.0,1434863.0,4021.0,"[3, 2, 1]",answer
3,767.0,1417974.0,4468.0,"[3, 2, 1]",comment
4,767.0,1001027.0,5223.0,"[3, 2, 1]",answer
5,767.0,1247781.0,5605.0,"[3, 1, 2]",comment
6,767.0,330057.0,6484.0,"[1, 3, 2]",answer
0,768.0,883033.0,2029.0,"[3, 2, 1]",edit
0,769.0,418556.0,0.0,"[1, 2, 3]",edit
1,769.0,990069.0,3506.0,"[3, 2, 1]",answer
0,770.0,1010240.0,991.0,"[3, 2, 1]",comment
1,770.0,283200.0,4026.0,"[3, 2, 1]",comment
2,770.0,343266.0,7249.0,"[1, 3, 2]",comment
0,771.0,1386905.0,5.0,"[3, 2, 1]",comment
1,771.0,260990.0,2595.0,"[1, 3, 2]",comment
2,771.0,45664.0,3063.0,"[3, 2, 1]",comment
3,771.0,312172.0,3086.0,"[1, 3, 2]",answer
4,771.0,618407.0,3460.0,"[3, 2, 1]",comment
5,771.0,267025.0,11375.0,"[1, 3, 2]",edit
0,772.0,20634.0,4414.0,"[3, 2, 1]",answer
1,772.0,531954.0,4806.0,"[3, 2, 1]",edit
0,773.0,350228.0,1194.0,"[2, 3, 1]",edit
1,773.0,1350762.0,4935.0,"[3, 2, 1]",answer
0,774.0,747749.0,85.0,"[3, 2, 1]",answer
1,774.0,985296.0,1495.0,"[3, 2, 1]",answer
2,774.0,635504.0,4939.0,"[1, 3, 2]",comment
3,774.0,501932.0,5186.0,"[1, 3, 2]",answer
0,775.0,1328745.0,1656.0,"[3, 2, 1]",answer
1,775.0,1309650.0,4079.0,"[3, 1, 2]",answer
2,775.0,642706.0,5117.0,"[1, 3, 2]",comment
3,775.0,69352.0,5388.0,"[3, 2, 1]",answer
4,775.0,272388.0,7848.0,"[1, 3, 2]",answer
5,775.0,842607.0,20688.0,"[1, 3, 2]",answer
6,775.0,6296561.0,47275.0,"[1, 3, 2]",favorite
0,776.0,418556.0,0.0,"[1, 2, 3]",comment
1,776.0,928711.0,2090.0,"[1, 3, 2]",comment
0,777.0,269514.0,16946.0,"[1, 3, 2]",comment
0,778.0,1139324.0,1608.0,"[2, 3, 1]",edit
1,778.0,1191056.0,2647.0,"[3, 2, 1]",answer
2,778.0,599436.0,4696.0,"[3, 2, 1]",answer
0,779.0,1001335.0,2830.0,"[3, 2, 1]",edit
1,779.0,633770.0,5106.0,"[1, 3, 2]",edit
2,779.0,318511.0,7635.0,"[1, 3, 2]",comment
0,780.0,970986.0,2199.0,"[3, 2, 1]",comment
1,780.0,112671.0,6668.0,"[1, 3, 2]",comment
0,781.0,367391.0,2783.0,"[3, 2, 1]",edit
1,781.0,471070.0,6690.0,"[1, 3, 2]",comment
0,782.0,207421.0,1032.0,"[1, 3, 2]",comment
1,782.0,3171.0,2736.0,"[3, 2, 1]",answer
2,782.0,116509.0,2738.0,"[3, 2, 1]",answer
3,782.0,930524.0,3951.0,"[3, 2, 1]",edit
0,783.0,577029.0,1140.0,"[3, 2, 1]",answer
1,783.0,1203134.0,1143.0,"[3, 2, 1]",edit
2,783.0,505154.0,1313.0,"[3, 2, 1]",answer
3,783.0,1094597.0,1314.0,"[1, 3, 2]",answer
4,783.0,984823.0,1336.0,"[1, 3, 2]",answer
5,783.0,377270.0,1533.0,"[3, 2, 1]",edit
6,783.0,614785.0,2757.0,"[3, 2, 1]",comment
7,783.0,3333.0,3128.0,"[1, 3, 2]",comment
8,783.0,1170514.0,4216.0,"[1, 3, 2]",comment
0,784.0,57695.0,2.0,"[1, 3, 2]",answer
1,784.0,572332.0,109.0,"[3, 2, 1]",answer
2,784.0,995822.0,4149.0,"[3, 2, 1]",answer
3,784.0,971808.0,4157.0,"[3, 2, 1]",answer
0,785.0,14302.0,2062.0,"[3, 2, 1]",answer
1,785.0,6782.0,3708.0,"[3, 2, 1]",answer
2,785.0,362536.0,4694.0,"[1, 3, 2]",comment
0,786.0,1357811.0,3904.0,"[1, 3, 2]",answer
1,786.0,281815.0,7009.0,"[1, 3, 2]",answer
0,787.0,198825.0,813.0,"[3, 2, 1]",answer
1,787.0,605744.0,1266.0,"[1, 3, 2]",edit
2,787.0,43582.0,2527.0,"[3, 2, 1]",edit
0,788.0,189296.0,841.0,"[3, 2, 1]",comment
1,788.0,21062.0,9316.0,"[1, 3, 2]",answer
2,788.0,1427878.0,10329.0,"[1, 3, 2]",comment
0,789.0,53897.0,1724.0,"[1, 3, 2]",comment
1,789.0,1191852.0,2861.0,"[3, 2, 1]",comment
2,789.0,594793.0,3401.0,"[3, 2, 1]",answer
3,789.0,16076.0,4098.0,"[1, 3, 2]",comment
4,789.0,1533909.0,27812.0,"[1, 3, 2]",answer
5,789.0,3497603.0,29663.0,"[1, 3, 2]",answer
6,789.0,1289473.0,36324.0,"[1, 3, 2]",edit
0,790.0,345057.0,4924.0,"[3, 2, 1]",answer
1,790.0,298389.0,5726.0,"[1, 3, 2]",edit
2,790.0,440730.0,8010.0,"[1, 3, 2]",favorite
0,791.0,181836.0,1860.0,"[3, 2, 1]",answer
1,791.0,1049128.0,12014.0,"[1, 3, 2]",edit
2,791.0,4222206.0,42510.0,"[1, 3, 2]",answer
0,792.0,1007991.0,2912.0,"[3, 2, 1]",answer
1,792.0,12030.0,3296.0,"[3, 2, 1]",edit
2,792.0,348610.0,8422.0,"[1, 3, 2]",comment
0,793.0,1371243.0,797.0,"[3, 2, 1]",edit
1,793.0,1349334.0,2986.0,"[3, 2, 1]",comment
2,793.0,1177031.0,3146.0,"[3, 2, 1]",comment
3,793.0,1137205.0,9112.0,"[1, 3, 2]",answer
4,793.0,1045741.0,10606.0,"[1, 3, 2]",comment
5,793.0,449918.0,13311.0,"[1, 3, 2]",answer
6,793.0,1323666.0,13312.0,"[1, 3, 2]",answer
7,793.0,860351.0,13313.0,"[1, 3, 2]",answer
8,793.0,438158.0,23831.0,"[1, 2, 3]",favorite
9,793.0,2086234.0,35478.0,"[1, 3, 2]",answer
10,793.0,1644096.0,51651.0,"[1, 3, 2]",answer
11,793.0,3481068.0,52408.0,"[1, 3, 2]",answer
12,793.0,1392727.0,53815.0,"[3, 2, 1]",answer
13,793.0,1656663.0,54572.0,"[1, 3, 2]",answer
0,794.0,1323231.0,2232.0,"[3, 2, 1]",answer
1,794.0,1322390.0,6114.0,"[1, 3, 2]",answer
0,795.0,714968.0,9.0,"[1, 3, 2]",edit
1,795.0,203657.0,1499.0,"[1, 3, 2]",comment
2,795.0,894876.0,1509.0,"[3, 2, 1]",edit
0,796.0,430720.0,1825.0,"[3, 2, 1]",edit
1,796.0,1076640.0,2155.0,"[3, 2, 1]",comment
2,796.0,28760.0,2428.0,"[3, 2, 1]",answer
3,796.0,713047.0,5714.0,"[1, 3, 2]",favorite
4,796.0,760393.0,12826.0,"[1, 3, 2]",favorite
5,796.0,506544.0,13685.0,"[1, 3, 2]",favorite
6,796.0,3850730.0,56707.0,"[1, 2, 3]",favorite
0,797.0,680925.0,1572.0,"[1, 3, 2]",comment
1,797.0,8313.0,3858.0,"[3, 2, 1]",answer
0,798.0,240337.0,3588.0,"[3, 2, 1]",edit
1,798.0,121356.0,3718.0,"[3, 2, 1]",answer
2,798.0,762913.0,3809.0,"[3, 2, 1]",answer
0,799.0,719278.0,3001.0,"[3, 2, 1]",comment
1,799.0,8131.0,4274.0,"[3, 2, 1]",comment
